date,destination,lat,lon,is_weekend,month,dow,temp_c,rain,marketing_spend,social_sentiment,price_index,bookings,avg_party_size,channel,lead_time_days,rooms_available,guides_available,vehicles_available
2025-05-12,Andaman,11.7401,92.6586,0,5,0,35.7,0,176.98,1.0,96.21,425,2,Agent,15,900,120,300
2025-02-10,Kerala,10.8505,76.2711,0,2,0,23.5,0,353.23,0.194,68.77,1335,2,Kiosk,14,1700,220,700
2024-06-08,Andaman,11.7401,92.6586,1,6,5,36.1,0,182.84,-0.4,101.58,515,3,Web,19,900,120,300
2024-03-26,Goa,15.2993,74.124,0,3,1,29.8,0,194.81,-0.123,86.23,1248,2,Agent,11,2000,250,800
2025-05-06,Varanasi,25.3176,82.9739,0,5,1,34.6,0,340.83,1.0,52.34,1059,3,Web,3,1400,160,500
2025-06-18,Jaipur,26.9124,75.7873,0,6,2,37.4,1,126.6,0.64,64.61,928,2,Kiosk,5,1500,180,600
2024-06-25,Varanasi,25.3176,82.9739,0,6,1,36.8,0,169.62,-0.539,54.72,849,1,App,4,1400,160,500
2025-05-19,Jaipur,26.9124,75.7873,0,5,0,36.4,0,588.02,0.255,57.8,1164,3,App,13,1500,180,600
2025-01-14,Kerala,10.8505,76.2711,0,1,1,22.1,0,184.68,0.781,73.48,1381,2,Kiosk,11,1700,220,700
2024-06-24,Kerala,10.8505,76.2711,0,6,0,37.5,0,518.61,0.487,70.76,1233,1,App,2,1700,220,700
2024-01-06,Varanasi,25.3176,82.9739,1,1,5,16.8,0,292.96,-0.262,49.13,1031,3,Agent,4,1400,160,500
2025-01-08,Manali,32.2432,77.1892,0,1,2,5.8,0,252.38,0.679,70.69,641,3,Web,15,1200,140,450
2025-06-24,Manali,32.2432,77.1892,0,6,1,24.4,0,837.67,0.938,81.72,822,2,Agent,11,1200,140,450
2024-05-22,Andaman,11.7401,92.6586,0,5,2,35.5,0,44.11,-0.916,95.92,398,2,Web,6,900,120,300
2024-02-09,Varanasi,25.3176,82.9739,0,2,4,22.3,0,666.46,0.142,51.92,1303,2,Agent,18,1400,160,500
2025-10-01,Andaman,11.7401,92.6586,0,10,2,22.5,0,942.29,0.516,92.35,680,2,Agent,5,900,120,300
2025-03-18,Manali,32.2432,77.1892,0,3,1,14.4,0,150.44,-0.23,77.23,731,2,Kiosk,19,1200,140,450
2024-03-30,Kerala,10.8505,76.2711,1,3,5,27.5,0,128.98,-0.032,76.58,1215,2,Web,6,1700,220,700
2025-03-27,Agra,27.1767,78.0081,0,3,3,25.9,0,528.79,-0.516,50.49,875,3,Kiosk,10,1300,150,550
2024-10-25,Varanasi,25.3176,82.9739,0,10,4,23.2,0,617.34,0.638,59.33,1107,2,Web,13,1400,160,500
2024-10-23,Jaipur,26.9124,75.7873,0,10,2,22.8,0,151.4,-0.396,63.49,721,3,App,32,1500,180,600
2025-07-26,Jaipur,26.9124,75.7873,1,7,5,35.8,0,226.76,-0.41,66.25,929,2,Web,13,1500,180,600
2025-09-06,Jaipur,26.9124,75.7873,1,9,5,26.9,0,230.48,0.22,63.03,669,2,Kiosk,11,1500,180,600
2024-02-10,Agra,27.1767,78.0081,1,2,5,24.2,1,318.85,-0.022,56.41,942,2,Agent,11,1300,150,550
2025-07-20,Kerala,10.8505,76.2711,1,7,6,37.3,0,52.68,-0.207,67.22,1094,3,Kiosk,28,1700,220,700
2025-05-21,Agra,27.1767,78.0081,0,5,2,36.1,1,851.81,-0.085,64.42,1439,2,Kiosk,2,1300,150,550
2025-03-15,Goa,15.2993,74.124,1,3,5,29.7,0,268.68,1.0,83.8,1518,3,App,8,2000,250,800
2024-11-02,Goa,15.2993,74.124,1,11,5,20.4,0,385.72,0.916,72.4,1231,2,Agent,7,2000,250,800
2025-06-24,Goa,15.2993,74.124,0,6,1,40.4,0,187.22,0.659,73.24,1107,1,Web,5,2000,250,800
2024-12-18,Leh,34.1526,77.5771,0,12,2,0.4,0,696.96,0.9,89.24,328,3,Agent,11,600,90,220
2024-08-04,Goa,15.2993,74.124,1,8,6,34.2,0,158.41,-0.328,72.36,1062,2,Kiosk,15,2000,250,800
2025-08-20,Agra,27.1767,78.0081,0,8,2,32.2,0,502.91,0.798,67.73,795,2,Kiosk,13,1300,150,550
2024-08-11,Jaipur,26.9124,75.7873,1,8,6,31.8,0,152.55,-0.144,61.85,732,3,Web,12,1500,180,600
2025-04-07,Goa,15.2993,74.124,0,4,0,35.1,0,169.55,0.113,89.4,1341,2,Kiosk,3,2000,250,800
2024-08-29,Agra,27.1767,78.0081,0,8,3,32.7,0,563.85,0.936,54.62,698,3,Agent,21,1300,150,550
2025-05-16,Kerala,10.8505,76.2711,0,5,4,38.7,0,327.1,-1.0,73.52,897,1,App,2,1700,220,700
2024-07-23,Agra,27.1767,78.0081,0,7,1,34.0,0,441.05,0.039,56.31,805,3,Web,3,1300,150,550
2024-08-16,Goa,15.2993,74.124,0,8,4,33.6,0,118.91,-0.067,85.47,793,1,Agent,10,2000,250,800
2024-04-07,Andaman,11.7401,92.6586,1,4,6,33.0,0,428.12,-0.622,92.77,762,3,Kiosk,25,900,120,300
2024-06-06,Varanasi,25.3176,82.9739,0,6,3,38.1,0,140.36,0.95,49.4,909,2,App,11,1400,160,500
2024-01-26,Agra,27.1767,78.0081,0,1,4,18.7,0,270.84,-0.324,63.54,1016,2,Web,21,1300,150,550
2024-11-03,Agra,27.1767,78.0081,1,11,6,19.8,0,238.85,-0.141,52.54,971,2,Web,2,1300,150,550
2024-11-09,Kerala,10.8505,76.2711,1,11,5,19.8,0,551.46,-0.036,63.89,1337,2,Web,9,1700,220,700
2024-04-03,Manali,32.2432,77.1892,0,4,2,20.1,0,235.13,0.281,75.87,676,1,Web,9,1200,140,450
2024-10-03,Andaman,11.7401,92.6586,0,10,3,22.2,0,91.07,0.56,91.91,312,4,Agent,16,900,120,300
2025-06-10,Agra,27.1767,78.0081,0,6,1,37.3,0,228.78,0.615,58.77,984,3,Kiosk,22,1300,150,550
2024-03-15,Agra,27.1767,78.0081,0,3,4,27.5,1,203.05,-0.177,55.14,653,2,Kiosk,13,1300,150,550
2024-04-26,Goa,15.2993,74.124,0,4,4,35.6,0,915.53,0.611,79.68,1964,2,Agent,11,2000,250,800
2025-02-15,Varanasi,25.3176,82.9739,1,2,5,21.9,0,327.1,0.396,54.06,673,3,App,7,1400,160,500
2025-04-03,Goa,15.2993,74.124,0,4,3,34.3,0,360.98,0.459,78.89,1599,1,Kiosk,3,2000,250,800
2024-08-26,Leh,34.1526,77.5771,0,8,0,16.2,0,280.45,0.328,95.13,422,2,Kiosk,4,600,90,220
2024-02-25,Leh,34.1526,77.5771,1,2,6,5.5,0,288.28,0.813,100.86,461,2,Kiosk,9,600,90,220
2025-06-03,Goa,15.2993,74.124,0,6,1,40.0,0,43.19,0.584,78.8,958,3,App,2,2000,250,800
2024-08-18,Varanasi,25.3176,82.9739,1,8,6,30.9,1,153.56,0.185,55.55,700,2,Agent,14,1400,160,500
2024-08-16,Andaman,11.7401,92.6586,0,8,4,34.2,0,720.54,0.526,95.41,601,2,Web,15,900,120,300
2024-05-15,Leh,34.1526,77.5771,0,5,2,20.9,0,104.38,-0.015,90.3,366,2,Agent,7,600,90,220
2025-01-16,Leh,34.1526,77.5771,0,1,3,2.2,0,277.73,-0.389,94.44,359,2,Web,9,600,90,220
2024-06-24,Kerala,10.8505,76.2711,0,6,0,39.7,0,168.43,-0.169,73.52,877,2,App,2,1700,220,700
2025-01-12,Jaipur,26.9124,75.7873,1,1,6,17.7,0,456.52,0.176,70.92,1279,2,Kiosk,9,1500,180,600
2025-08-20,Varanasi,25.3176,82.9739,0,8,2,31.9,0,605.83,0.574,51.87,916,2,Kiosk,22,1400,160,500
2025-01-16,Varanasi,25.3176,82.9739,0,1,3,18.3,0,478.46,0.504,52.92,1250,3,Agent,14,1400,160,500
2025-02-02,Leh,34.1526,77.5771,1,2,6,6.2,0,212.37,-0.283,104.33,419,2,Kiosk,10,600,90,220
2025-05-27,Jaipur,26.9124,75.7873,0,5,1,36.4,0,242.66,0.602,61.89,1148,3,Kiosk,13,1500,180,600
2025-01-06,Jaipur,26.9124,75.7873,0,1,0,17.9,0,197.7,-0.444,64.57,948,2,Web,4,1500,180,600
2024-03-13,Kerala,10.8505,76.2711,0,3,2,30.5,0,705.57,0.118,71.64,1838,2,App,27,1700,220,700
2025-01-05,Goa,15.2993,74.124,1,1,6,23.3,0,165.68,0.079,83.72,1353,3,Kiosk,20,2000,250,800
2024-10-12,Jaipur,26.9124,75.7873,1,10,5,22.4,1,442.26,-0.476,66.75,1119,2,Kiosk,7,1500,180,600
2024-10-06,Goa,15.2993,74.124,1,10,6,23.8,0,93.69,-0.145,75.92,1091,4,Web,20,2000,250,800
2024-07-07,Varanasi,25.3176,82.9739,1,7,6,36.4,0,751.22,0.415,54.31,1705,3,App,7,1400,160,500
2025-02-09,Varanasi,25.3176,82.9739,1,2,6,22.4,0,624.03,1.0,54.07,993,2,Kiosk,3,1400,160,500
2024-10-11,Goa,15.2993,74.124,0,10,4,23.6,0,319.11,0.849,72.39,963,2,App,10,2000,250,800
2025-04-11,Kerala,10.8505,76.2711,0,4,4,33.9,0,272.51,-0.197,55.44,1110,2,Agent,13,1700,220,700
2024-09-20,Manali,32.2432,77.1892,0,9,4,15.8,0,460.76,-0.19,69.36,500,2,Web,12,1200,140,450
2024-05-19,Agra,27.1767,78.0081,1,5,6,37.6,0,328.95,-0.504,65.89,1169,3,Agent,9,1300,150,550
2024-06-15,Manali,32.2432,77.1892,1,6,5,24.4,0,320.26,-0.904,73.14,1056,1,Web,6,1200,140,450
2025-09-20,Manali,32.2432,77.1892,1,9,5,13.8,1,213.08,-0.123,69.96,501,3,Web,10,1200,140,450
2024-12-05,Kerala,10.8505,76.2711,0,12,3,20.0,0,160.6,0.374,59.5,1083,2,Web,17,1700,220,700
2025-01-20,Manali,32.2432,77.1892,0,1,0,6.3,0,197.27,-0.22,71.15,694,1,Web,6,1200,140,450
2024-02-03,Manali,32.2432,77.1892,1,2,5,11.0,0,437.53,0.357,73.96,796,1,Web,9,1200,140,450
2024-12-02,Manali,32.2432,77.1892,0,12,0,4.9,0,388.16,-0.028,69.78,856,2,Kiosk,7,1200,140,450
2025-01-29,Goa,15.2993,74.124,0,1,2,20.7,0,680.56,0.877,79.87,1853,2,Web,9,2000,250,800
2024-10-24,Leh,34.1526,77.5771,0,10,3,5.6,0,596.68,0.249,92.23,425,3,Web,7,600,90,220
2025-03-28,Manali,32.2432,77.1892,0,3,4,14.2,0,1254.71,-0.512,84.93,1035,1,Kiosk,16,1200,140,450
2024-01-28,Andaman,11.7401,92.6586,1,1,6,18.7,0,530.11,-0.04,93.91,631,2,Kiosk,19,900,120,300
2024-09-20,Agra,27.1767,78.0081,0,9,4,26.6,0,387.26,0.065,57.04,636,3,Web,13,1300,150,550
2025-04-08,Kerala,10.8505,76.2711,0,4,1,33.7,0,506.17,0.233,63.07,1465,1,Agent,5,1700,220,700
2024-10-30,Goa,15.2993,74.124,0,10,2,25.5,0,955.99,-0.284,81.86,1120,2,Agent,19,2000,250,800
2025-07-28,Jaipur,26.9124,75.7873,0,7,0,37.6,0,889.29,0.813,64.47,1264,3,Kiosk,13,1500,180,600
2024-11-03,Goa,15.2993,74.124,1,11,6,22.5,0,1063.65,0.272,88.15,1799,3,Web,12,2000,250,800
2024-10-29,Andaman,11.7401,92.6586,0,10,1,23.9,0,703.78,-0.064,82.44,446,3,App,15,900,120,300
2024-08-06,Andaman,11.7401,92.6586,0,8,1,32.7,0,268.87,0.42,84.12,330,2,Kiosk,21,900,120,300
2024-04-25,Manali,32.2432,77.1892,0,4,3,20.8,0,882.59,-0.32,88.42,956,3,Agent,5,1200,140,450
2024-12-07,Agra,27.1767,78.0081,1,12,5,16.5,0,211.43,-0.196,52.75,964,2,Kiosk,13,1300,150,550
2024-02-28,Varanasi,25.3176,82.9739,0,2,2,23.1,0,487.84,-0.712,47.19,762,4,App,4,1400,160,500
2025-07-16,Varanasi,25.3176,82.9739,0,7,2,36.9,0,218.91,0.764,40.43,674,1,Web,9,1400,160,500
2025-08-13,Kerala,10.8505,76.2711,0,8,2,35.2,0,70.98,0.638,69.58,598,3,Web,8,1700,220,700
2024-03-16,Manali,32.2432,77.1892,1,3,5,14.1,0,359.62,0.324,66.34,942,1,Kiosk,4,1200,140,450
2024-01-05,Varanasi,25.3176,82.9739,0,1,4,15.8,0,266.28,-0.696,53.53,874,3,Kiosk,13,1400,160,500
2025-03-02,Jaipur,26.9124,75.7873,1,3,6,26.2,0,141.1,-0.11,66.66,1004,1,Web,23,1500,180,600
2025-07-08,Manali,32.2432,77.1892,0,7,1,23.6,0,345.54,0.343,78.5,602,3,App,14,1200,140,450
2025-04-22,Leh,34.1526,77.5771,0,4,1,15.0,0,891.79,-0.724,104.62,563,3,Kiosk,21,600,90,220
2025-08-13,Andaman,11.7401,92.6586,0,8,2,34.8,0,715.29,-0.975,82.99,523,3,Kiosk,6,900,120,300
2025-02-13,Varanasi,25.3176,82.9739,0,2,3,23.2,0,297.2,-0.822,45.45,1096,2,Web,9,1400,160,500
2024-06-05,Andaman,11.7401,92.6586,0,6,2,35.9,1,344.92,-0.638,89.19,525,2,App,9,900,120,300
2024-04-23,Kerala,10.8505,76.2711,0,4,1,35.1,1,238.89,0.96,71.85,1329,2,Agent,3,1700,220,700
2024-03-11,Varanasi,25.3176,82.9739,0,3,0,27.8,1,233.36,0.062,57.79,874,2,Agent,21,1400,160,500
2025-04-12,Andaman,11.7401,92.6586,1,4,5,33.9,0,131.42,-0.333,96.01,558,2,App,13,900,120,300
2025-01-20,Manali,32.2432,77.1892,0,1,0,6.1,0,218.31,-0.026,72.9,741,2,Web,4,1200,140,450
2025-03-17,Andaman,11.7401,92.6586,0,3,0,26.7,0,899.8,0.013,99.24,570,2,Kiosk,2,900,120,300
2025-03-03,Manali,32.2432,77.1892,0,3,0,14.6,0,253.72,-0.06,75.15,908,3,App,4,1200,140,450
2025-02-25,Leh,34.1526,77.5771,0,2,1,6.9,0,567.66,0.234,103.51,399,2,Web,14,600,90,220
2025-03-01,Kerala,10.8505,76.2711,1,3,5,29.1,0,955.44,0.074,79.17,2117,2,Web,22,1700,220,700
2025-04-11,Kerala,10.8505,76.2711,0,4,4,35.5,0,382.94,0.222,62.8,1659,3,Web,7,1700,220,700
2025-06-01,Goa,15.2993,74.124,1,6,6,41.4,0,523.59,0.692,80.23,1535,1,Kiosk,27,2000,250,800
2025-03-10,Andaman,11.7401,92.6586,0,3,0,27.6,0,954.48,0.36,94.78,551,2,Kiosk,16,900,120,300
2024-03-19,Jaipur,26.9124,75.7873,0,3,1,28.9,0,383.07,0.626,65.99,1185,2,Kiosk,23,1500,180,600
2025-05-10,Andaman,11.7401,92.6586,1,5,5,36.8,0,474.72,0.126,97.62,700,1,Web,1,900,120,300
2025-04-14,Goa,15.2993,74.124,0,4,0,34.8,0,779.01,-0.44,79.83,1586,3,Kiosk,4,2000,250,800
2024-11-22,Goa,15.2993,74.124,0,11,4,20.1,0,708.32,0.837,73.23,1410,2,Web,8,2000,250,800
2024-06-20,Kerala,10.8505,76.2711,0,6,3,39.7,0,138.54,1.0,78.33,873,3,Web,3,1700,220,700
2025-07-03,Agra,27.1767,78.0081,0,7,3,35.6,0,250.91,0.009,57.61,562,2,Agent,5,1300,150,550
2024-10-11,Kerala,10.8505,76.2711,0,10,4,25.5,0,571.59,0.059,59.65,897,2,Agent,15,1700,220,700
2024-10-10,Manali,32.2432,77.1892,0,10,3,11.1,0,83.26,-0.103,73.59,423,2,Agent,13,1200,140,450
2025-01-05,Leh,34.1526,77.5771,1,1,6,1.6,0,349.05,-0.328,94.64,380,2,Kiosk,8,600,90,220
2024-01-17,Kerala,10.8505,76.2711,0,1,2,19.5,0,224.62,0.063,73.44,1101,3,Kiosk,3,1700,220,700
2025-02-10,Varanasi,25.3176,82.9739,0,2,0,20.9,0,396.99,0.572,52.41,1095,3,Web,18,1400,160,500
2025-09-21,Kerala,10.8505,76.2711,1,9,6,29.0,0,234.55,-0.474,68.05,935,3,Kiosk,6,1700,220,700
2024-06-14,Manali,32.2432,77.1892,0,6,4,25.5,0,91.35,0.796,75.45,551,3,Web,6,1200,140,450
2024-09-22,Manali,32.2432,77.1892,1,9,6,14.6,1,56.05,-0.711,84.31,375,3,Agent,9,1200,140,450
2025-02-01,Varanasi,25.3176,82.9739,1,2,5,20.6,0,55.41,-0.237,52.53,850,2,Agent,10,1400,160,500
2025-01-17,Leh,34.1526,77.5771,0,1,4,0.8,0,392.94,-0.04,106.63,442,2,Kiosk,15,600,90,220
2025-09-15,Leh,34.1526,77.5771,0,9,0,10.5,0,459.32,0.545,94.76,315,3,Kiosk,19,600,90,220
2025-09-08,Agra,27.1767,78.0081,0,9,0,27.0,0,526.37,0.129,51.81,729,2,Agent,6,1300,150,550
2025-01-25,Varanasi,25.3176,82.9739,1,1,5,16.9,1,324.16,0.475,47.31,819,1,Web,6,1400,160,500
2025-05-11,Agra,27.1767,78.0081,1,5,6,33.8,0,252.13,0.991,59.87,1304,2,Kiosk,24,1300,150,550
2025-05-12,Agra,27.1767,78.0081,0,5,0,36.0,0,115.12,-0.256,59.43,718,2,Agent,3,1300,150,550
2025-04-22,Manali,32.2432,77.1892,0,4,1,20.1,0,1165.26,-0.058,81.49,1064,2,Agent,3,1200,140,450
2025-08-15,Goa,15.2993,74.124,0,8,4,35.5,0,209.79,-0.346,77.94,958,3,Agent,22,2000,250,800
2025-03-23,Jaipur,26.9124,75.7873,1,3,6,28.6,0,94.22,-0.095,65.03,1146,3,Web,11,1500,180,600
2025-04-10,Andaman,11.7401,92.6586,0,4,3,32.3,0,30.86,0.02,96.5,406,2,Agent,10,900,120,300
2025-08-15,Manali,32.2432,77.1892,0,8,4,18.7,1,1356.41,-0.144,81.33,818,3,App,9,1200,140,450
2024-12-25,Agra,27.1767,78.0081,0,12,2,17.8,0,364.38,0.393,51.95,872,2,Kiosk,7,1300,150,550
2024-01-19,Jaipur,26.9124,75.7873,0,1,4,19.5,1,231.42,0.048,63.85,855,2,Kiosk,1,1500,180,600
2024-02-13,Leh,34.1526,77.5771,0,2,1,5.6,0,259.23,-0.321,97.77,291,2,Agent,8,600,90,220
2024-08-20,Varanasi,25.3176,82.9739,0,8,1,32.8,0,548.62,-0.1,49.95,724,1,Agent,1,1400,160,500
2024-11-03,Manali,32.2432,77.1892,1,11,6,6.1,0,447.14,0.152,71.47,639,1,Kiosk,15,1200,140,450
2024-11-24,Agra,27.1767,78.0081,1,11,6,17.8,0,672.09,-0.069,57.98,1204,3,Web,5,1300,150,550
2025-06-17,Andaman,11.7401,92.6586,0,6,1,38.1,0,119.5,0.564,80.74,574,2,Agent,2,900,120,300
2025-05-17,Goa,15.2993,74.124,1,5,5,40.4,0,371.31,0.236,79.93,1584,4,Kiosk,13,2000,250,800
2024-07-07,Kerala,10.8505,76.2711,1,7,6,36.3,0,232.73,0.99,66.26,931,2,Agent,9,1700,220,700
2024-09-28,Andaman,11.7401,92.6586,1,9,5,28.6,0,226.7,-0.279,95.51,388,2,App,16,900,120,300
2024-09-13,Kerala,10.8505,76.2711,0,9,4,28.3,0,304.09,-0.595,66.5,819,2,Web,1,1700,220,700
2025-04-09,Goa,15.2993,74.124,0,4,2,36.6,0,1506.35,-0.468,79.75,2156,2,Kiosk,5,2000,250,800
2025-09-26,Leh,34.1526,77.5771,0,9,4,8.1,1,240.7,-0.097,104.15,222,3,Web,17,600,90,220
2024-05-05,Agra,27.1767,78.0081,1,5,6,35.6,0,297.17,-0.571,57.19,951,2,Web,16,1300,150,550
2024-01-20,Andaman,11.7401,92.6586,1,1,5,19.2,0,376.88,-0.119,93.91,643,1,App,5,900,120,300
2024-07-10,Kerala,10.8505,76.2711,0,7,2,36.3,1,502.03,-0.248,67.18,805,3,Agent,12,1700,220,700
2024-06-14,Agra,27.1767,78.0081,0,6,4,37.3,0,728.51,-0.153,61.38,1021,2,Agent,5,1300,150,550
2025-02-05,Andaman,11.7401,92.6586,0,2,2,22.7,0,128.26,0.692,90.2,489,2,App,8,900,120,300
2024-01-05,Varanasi,25.3176,82.9739,0,1,4,18.0,0,269.92,0.209,49.38,1151,3,App,9,1400,160,500
2024-07-18,Andaman,11.7401,92.6586,0,7,3,37.1,1,596.44,-0.584,95.71,426,3,Agent,9,900,120,300
2025-03-25,Manali,32.2432,77.1892,0,3,1,16.0,0,202.12,-0.204,73.64,562,1,App,1,1200,140,450
2024-11-14,Goa,15.2993,74.124,0,11,3,20.1,0,736.18,0.491,77.74,1528,3,App,25,2000,250,800
2025-02-04,Kerala,10.8505,76.2711,0,2,1,23.6,0,189.15,0.401,73.23,1022,2,Kiosk,4,1700,220,700
2025-07-13,Andaman,11.7401,92.6586,1,7,6,36.5,0,367.24,-0.134,93.52,529,2,Agent,7,900,120,300
2024-10-10,Agra,27.1767,78.0081,0,10,3,20.4,0,5.88,0.117,58.19,608,2,Kiosk,2,1300,150,550
2025-02-14,Agra,27.1767,78.0081,0,2,4,23.1,0,311.79,0.376,60.2,804,1,Web,1,1300,150,550
2025-03-27,Andaman,11.7401,92.6586,0,3,3,27.2,0,188.71,-0.506,92.26,588,1,Web,2,900,120,300
2025-01-07,Jaipur,26.9124,75.7873,0,1,1,19.0,0,245.7,-0.461,58.4,725,2,Web,1,1500,180,600
2024-01-29,Jaipur,26.9124,75.7873,0,1,0,19.6,0,72.16,-0.879,59.15,846,2,Agent,15,1500,180,600
2024-10-09,Manali,32.2432,77.1892,0,10,2,10.5,0,359.99,-0.721,76.24,539,3,Agent,15,1200,140,450
2025-09-08,Andaman,11.7401,92.6586,0,9,0,28.3,0,385.16,-0.416,83.92,352,1,App,1,900,120,300
2025-01-24,Andaman,11.7401,92.6586,0,1,4,20.6,0,247.13,0.691,91.7,508,1,Web,9,900,120,300
2024-07-22,Jaipur,26.9124,75.7873,0,7,0,37.9,0,563.04,0.279,59.71,1149,3,Agent,2,1500,180,600
2024-07-25,Manali,32.2432,77.1892,0,7,3,23.5,1,475.27,-1.0,75.7,891,1,App,2,1200,140,450
2024-05-04,Goa,15.2993,74.124,1,5,5,40.9,0,611.24,-0.275,85.54,1689,1,Agent,30,2000,250,800
2024-07-03,Jaipur,26.9124,75.7873,0,7,2,36.3,0,152.42,-1.0,66.24,908,2,Agent,12,1500,180,600
2025-03-03,Varanasi,25.3176,82.9739,0,3,0,27.7,0,590.1,-0.047,55.73,1035,2,Web,20,1400,160,500
2025-02-27,Leh,34.1526,77.5771,0,2,3,4.9,0,280.56,-0.17,103.38,241,4,Kiosk,10,600,90,220
2024-04-26,Varanasi,25.3176,82.9739,0,4,4,32.3,0,459.08,0.033,54.83,1028,2,Web,13,1400,160,500
2024-10-19,Varanasi,25.3176,82.9739,1,10,5,21.9,0,252.32,-0.504,49.12,943,2,Agent,11,1400,160,500
2024-05-26,Goa,15.2993,74.124,1,5,6,37.7,0,274.36,0.192,89.96,1734,2,App,7,2000,250,800
2024-08-14,Leh,34.1526,77.5771,0,8,2,14.9,0,505.77,-0.411,93.83,402,1,App,24,600,90,220
2024-01-31,Jaipur,26.9124,75.7873,0,1,2,18.7,0,268.48,-0.3,66.72,1079,2,Kiosk,13,1500,180,600
2024-08-26,Manali,32.2432,77.1892,0,8,0,21.6,0,855.13,0.192,73.37,977,2,Web,2,1200,140,450
2025-06-13,Kerala,10.8505,76.2711,0,6,4,39.4,0,624.31,0.599,67.25,1347,1,App,21,1700,220,700
2024-03-15,Manali,32.2432,77.1892,0,3,4,13.3,0,554.85,-0.126,72.37,606,2,App,25,1200,140,450
2025-04-09,Manali,32.2432,77.1892,0,4,2,20.6,0,376.14,0.758,76.39,677,2,App,24,1200,140,450
2025-07-22,Andaman,11.7401,92.6586,0,7,1,35.8,0,515.48,0.311,92.56,529,3,Web,9,900,120,300
2024-04-20,Kerala,10.8505,76.2711,1,4,5,34.5,0,286.06,-0.308,72.89,1310,3,Web,1,1700,220,700
2025-03-01,Jaipur,26.9124,75.7873,1,3,5,28.4,0,343.33,-0.252,60.47,1352,2,Web,5,1500,180,600
2024-10-19,Leh,34.1526,77.5771,1,10,5,3.7,0,71.3,1.0,91.08,315,2,App,14,600,90,220
2025-07-28,Kerala,10.8505,76.2711,0,7,0,38.4,0,380.78,-0.254,57.84,1128,2,Kiosk,20,1700,220,700
2024-12-13,Kerala,10.8505,76.2711,0,12,4,17.5,0,276.11,-0.14,70.12,1032,2,Kiosk,5,1700,220,700
2024-02-01,Kerala,10.8505,76.2711,0,2,3,23.6,0,145.38,-0.165,72.75,979,1,Agent,8,1700,220,700
2024-01-27,Jaipur,26.9124,75.7873,1,1,5,18.4,0,166.43,-0.404,61.51,1340,3,Web,15,1500,180,600
2024-09-27,Leh,34.1526,77.5771,0,9,4,8.9,0,267.06,0.297,96.32,212,2,Kiosk,11,600,90,220
2025-02-11,Andaman,11.7401,92.6586,0,2,1,23.6,0,457.24,0.439,94.44,565,1,App,7,900,120,300
2025-08-13,Andaman,11.7401,92.6586,0,8,2,33.9,0,1017.17,-0.46,79.35,562,2,Agent,15,900,120,300
2024-01-20,Jaipur,26.9124,75.7873,1,1,5,18.3,0,650.14,-0.634,69.54,1314,3,Kiosk,7,1500,180,600
2025-04-19,Kerala,10.8505,76.2711,1,4,5,33.9,0,180.31,-0.956,75.49,1615,3,Web,3,1700,220,700
2024-01-28,Varanasi,25.3176,82.9739,1,1,6,16.1,0,267.83,0.133,55.78,973,2,Kiosk,5,1400,160,500
2025-08-25,Manali,32.2432,77.1892,0,8,0,19.9,0,677.77,0.245,67.43,864,1,Agent,13,1200,140,450
2024-07-07,Jaipur,26.9124,75.7873,1,7,6,35.8,0,775.53,-0.557,61.94,1393,2,App,13,1500,180,600
2024-09-04,Varanasi,25.3176,82.9739,0,9,2,25.9,0,136.17,-0.656,54.38,639,1,Web,11,1400,160,500
2024-07-07,Goa,15.2993,74.124,1,7,6,39.0,0,377.74,0.083,80.39,1401,4,Agent,18,2000,250,800
2025-06-20,Kerala,10.8505,76.2711,0,6,4,38.0,0,345.19,0.032,72.07,751,3,Web,15,1700,220,700
2024-01-28,Jaipur,26.9124,75.7873,1,1,6,20.5,0,326.65,0.079,62.43,1276,2,Web,1,1500,180,600
2025-08-30,Varanasi,25.3176,82.9739,1,8,5,31.8,0,437.73,0.497,52.99,848,2,App,1,1400,160,500
2025-05-28,Goa,15.2993,74.124,0,5,2,37.4,0,677.02,0.563,87.54,1576,2,Kiosk,8,2000,250,800
2025-02-03,Manali,32.2432,77.1892,0,2,0,9.9,0,654.69,0.77,73.72,880,2,Web,6,1200,140,450
2024-07-11,Andaman,11.7401,92.6586,0,7,3,38.3,0,333.21,0.289,97.12,333,2,Web,9,900,120,300
2024-12-30,Jaipur,26.9124,75.7873,0,12,0,17.7,0,112.55,0.225,60.57,877,3,Kiosk,13,1500,180,600
2024-11-11,Varanasi,25.3176,82.9739,0,11,0,16.5,0,686.2,0.17,45.51,1024,2,Web,8,1400,160,500
2024-09-15,Varanasi,25.3176,82.9739,1,9,6,29.4,0,925.53,-1.0,48.82,873,2,Web,3,1400,160,500
2025-03-07,Kerala,10.8505,76.2711,0,3,4,30.2,0,581.15,0.387,80.04,1193,2,Web,11,1700,220,700
2024-12-02,Jaipur,26.9124,75.7873,0,12,0,17.8,0,234.51,0.268,65.42,719,4,App,13,1500,180,600
2024-02-25,Kerala,10.8505,76.2711,1,2,6,22.6,0,68.52,0.449,76.03,1470,3,App,8,1700,220,700
2024-05-28,Jaipur,26.9124,75.7873,0,5,1,36.2,0,410.05,0.062,54.8,1185,1,Web,2,1500,180,600
